record_id,source,family,mode,descriptor_signature,n,p,q,k,total_budget,stack_rank,target_rank,local_exact,shared_exact,context_gap,cid,rowspace_residual,collision_gap,collision_gap_mode,delta_free,delta_c,library_rank_gain,library_full_feasible,dfmi,idelb,cl,status_label,scope_note
deep_785,multicontext_witness,shared_exact,shared_exact,n5|k4|m2|r2|b8,5,2,,4,8,2,,1,1,0,0.0,0.0,,,0,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_786,multicontext_witness,drift_prone,drift_prone,n7|k5|m2|r6|b10,7,2,,5,10,6,,0,0,0,1.6255830286,0.6575156706,,,,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_787,multicontext_witness,shared_exact,shared_exact,n7|k3|m2|r2|b6,7,2,,3,6,2,,0,0,0,3.1621839894,3.1621839894,,,,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_788,multicontext_witness,drift_prone,drift_prone,n4|k2|m2|r3|b4,4,2,,2,4,3,,0,0,0,1.691369063,1.6894933571,,,3,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_789,multicontext_witness,shared_exact,shared_exact,n4|k3|m2|r2|b6,4,2,,3,6,2,,0,0,0,1.3333699146,1.3333699146,,,2,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_790,multicontext_witness,local_only,local_only,n6|k4|m2|r5|b8,6,2,,4,8,5,,1,0,1,4.008824974,0.0,,,1,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_791,multicontext_witness,mixed_random,mixed_random,n4|k4|m2|r4|b8,4,2,,4,8,4,,0,0,0,4.0882171803,0.0,,,2,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_792,multicontext_witness,local_only,local_only,n4|k3|m2|r4|b6,4,2,,3,6,4,,1,0,1,3.9695633503,0.0,,,2,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_793,multicontext_witness,drift_prone,drift_prone,n4|k2|m2|r3|b4,4,2,,2,4,3,,0,0,0,2.6204116364,2.0171419449,,,3,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_794,multicontext_witness,redundant_measurement,redundant_measurement,n4|k5|m2|r1|b10,4,2,,5,10,1,,0,0,0,1.3540064008,1.3540064008,,,2,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_795,multicontext_witness,local_only,local_only,n7|k5|m2|r6|b10,7,2,,5,10,6,,1,0,1,3.6956481395,0.0,,,2,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_796,multicontext_witness,shared_exact,shared_exact,n6|k4|m2|r2|b8,6,2,,4,8,2,,0,0,0,3.3135550725,3.3135550725,,,3,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_797,multicontext_witness,local_only,local_only,n4|k3|m2|r4|b6,4,2,,3,6,4,,1,0,1,2.6468198909,0.0,,,1,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_798,multicontext_witness,mixed_random,mixed_random,n4|k4|m2|r4|b8,4,2,,4,8,4,,0,0,0,4.8299110031,0.0,,,2,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_799,multicontext_witness,redundant_measurement,redundant_measurement,n7|k3|m2|r1|b6,7,2,,3,6,1,,0,0,0,2.0896570692,2.0896570692,,,,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_800,multicontext_witness,shared_exact,shared_exact,n5|k5|m2|r2|b10,5,2,,5,10,2,,0,0,0,2.5049140893,2.5049140893,,,3,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_801,multicontext_witness,drift_prone,drift_prone,n7|k5|m2|r6|b10,7,2,,5,10,6,,0,0,0,3.0393214472,1.1452668083,,,,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_802,multicontext_witness,local_only,local_only,n7|k4|m2|r5|b8,7,2,,4,8,5,,1,0,1,6.8820169035,0.0,,,2,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_803,multicontext_witness,shared_exact,shared_exact,n7|k2|m2|r2|b4,7,2,,2,4,2,,0,0,0,3.9897409423,3.9897409423,,,,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_804,multicontext_witness,mixed_random,mixed_random,n7|k3|m2|r6|b6,7,2,,3,6,6,,0,0,0,6.5058967713,4.484228982,,,,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_805,multicontext_witness,mixed_random,mixed_random,n7|k5|m2|r7|b10,7,2,,5,10,7,,0,0,0,4.9612101975,0.0,,,,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_806,multicontext_witness,mixed_random,mixed_random,n7|k3|m2|r6|b6,7,2,,3,6,6,,0,0,0,5.2127886859,0.7844645406,,,,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_807,multicontext_witness,mixed_random,mixed_random,n6|k2|m2|r4|b4,6,2,,2,4,4,,0,0,0,3.6114873413,2.161807208,,,,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_808,multicontext_witness,mixed_random,mixed_random,n6|k3|m2|r6|b6,6,2,,3,6,6,,0,0,0,6.9517360227,0.0,,,4,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_809,multicontext_witness,local_only,local_only,n4|k3|m2|r4|b6,4,2,,3,6,4,,1,0,1,5.3236209368,0.0,,,2,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_810,multicontext_witness,mixed_random,mixed_random,n4|k3|m2|r4|b6,4,2,,3,6,4,,0,0,0,3.349002082,0.0,,,2,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_811,multicontext_witness,shared_exact,shared_exact,n5|k5|m2|r2|b10,5,2,,5,10,2,,0,0,0,1.9907444719,1.9907444719,,,3,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_812,multicontext_witness,shared_exact,shared_exact,n6|k4|m2|r2|b8,6,2,,4,8,2,,1,1,0,0.0,0.0,,,0,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_813,multicontext_witness,local_only,local_only,n5|k5|m2|r5|b10,5,2,,5,10,5,,1,0,1,3.9389691205,0.0,,,2,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_814,multicontext_witness,local_only,local_only,n6|k5|m2|r6|b10,6,2,,5,10,6,,1,0,1,5.0072409985,0.0,,,1,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_815,multicontext_witness,redundant_measurement,redundant_measurement,n6|k2|m2|r1|b4,6,2,,2,4,1,,0,0,0,4.3011626335,4.3011626335,,,,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_816,multicontext_witness,drift_prone,drift_prone,n6|k4|m2|r5|b8,6,2,,4,8,5,,0,0,0,4.7431139165,0.0402033535,,,4,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_817,multicontext_witness,drift_prone,drift_prone,n7|k2|m2|r3|b4,7,2,,2,4,3,,0,0,0,0.1917055604,0.0955307989,,,,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_818,multicontext_witness,shared_exact,shared_exact,n6|k3|m2|r2|b6,6,2,,3,6,2,,0,0,0,1.7290479659,1.7290479659,,,4,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_819,multicontext_witness,local_only,local_only,n4|k2|m2|r3|b4,4,2,,2,4,3,,1,0,1,1.2696901321,0.0,,,2,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_820,multicontext_witness,redundant_measurement,redundant_measurement,n4|k4|m2|r1|b8,4,2,,4,8,1,,0,0,0,2.1343747458,2.1343747458,,,2,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_821,multicontext_witness,drift_prone,drift_prone,n5|k3|m2|r4|b6,5,2,,3,6,4,,0,0,0,1.9797017622,0.4519594788,,,4,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_822,multicontext_witness,local_only,local_only,n4|k3|m2|r4|b6,4,2,,3,6,4,,1,0,1,3.3886148049,0.0,,,1,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_823,multicontext_witness,shared_exact,shared_exact,n4|k2|m2|r2|b4,4,2,,2,4,2,,1,1,0,0.0,0.0,,,0,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_824,multicontext_witness,local_only,local_only,n7|k5|m2|r6|b10,7,2,,5,10,6,,1,0,1,5.0501343052,0.0,,,1,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_825,multicontext_witness,local_only,local_only,n7|k5|m2|r6|b10,7,2,,5,10,6,,1,0,1,4.7869516842,0.0,,,2,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_826,multicontext_witness,redundant_measurement,redundant_measurement,n5|k5|m2|r1|b10,5,2,,5,10,1,,0,0,0,4.6268139586,4.6268139586,,,4,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_827,multicontext_witness,local_only,local_only,n6|k4|m2|r5|b8,6,2,,4,8,5,,1,0,1,2.6706270195,0.0,,,2,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_828,multicontext_witness,mixed_random,mixed_random,n6|k4|m2|r6|b8,6,2,,4,8,6,,0,0,0,4.5546025624,0.0,,,4,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_829,multicontext_witness,local_only,local_only,n5|k4|m2|r5|b8,5,2,,4,8,5,,1,0,1,4.8049933703,0.0,,,2,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_830,multicontext_witness,mixed_random,mixed_random,n7|k5|m2|r7|b10,7,2,,5,10,7,,0,0,0,6.1742450562,0.0,,,,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_831,multicontext_witness,shared_exact,shared_exact,n7|k4|m2|r2|b8,7,2,,4,8,2,,0,0,0,3.3725060693,3.3725060693,,,,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_832,multicontext_witness,local_only,local_only,n4|k2|m2|r3|b4,4,2,,2,4,3,,1,0,1,2.0103585058,0.0,,,1,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_833,multicontext_witness,local_only,local_only,n6|k3|m2|r4|b6,6,2,,3,6,4,,1,0,1,3.9212245961,0.0,,,1,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_834,multicontext_witness,mixed_random,mixed_random,n5|k4|m2|r5|b8,5,2,,4,8,5,,0,0,0,5.2403675999,0.0,,,4,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_835,multicontext_witness,redundant_measurement,redundant_measurement,n6|k2|m2|r1|b4,6,2,,2,4,1,,0,0,0,4.3042206948,4.3042206948,,,3,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_836,multicontext_witness,local_only,local_only,n6|k2|m2|r3|b4,6,2,,2,4,3,,1,0,1,2.1871558536,0.0,,,1,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_837,multicontext_witness,mixed_random,mixed_random,n5|k5|m2|r5|b10,5,2,,5,10,5,,0,0,0,4.9950837268,0.0,,,4,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_838,multicontext_witness,mixed_random,mixed_random,n5|k2|m2|r4|b4,5,2,,2,4,4,,0,0,0,3.4550364761,0.2952406988,,,2,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_839,multicontext_witness,mixed_random,mixed_random,n5|k4|m2|r5|b8,5,2,,4,8,5,,0,0,0,5.4594420291,0.0,,,4,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_840,multicontext_witness,local_only,local_only,n4|k3|m2|r4|b6,4,2,,3,6,4,,1,0,1,4.400908997,0.0,,,2,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_841,multicontext_witness,shared_exact,shared_exact,n6|k3|m2|r2|b6,6,2,,3,6,2,,0,0,0,4.585668986,4.585668986,,,,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_842,multicontext_witness,local_only,local_only,n4|k3|m2|r4|b6,4,2,,3,6,4,,1,0,1,5.0917074402,0.0,,,1,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_843,multicontext_witness,redundant_measurement,redundant_measurement,n7|k2|m2|r1|b4,7,2,,2,4,1,,0,0,0,5.8878405776,5.8878405776,,,,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_844,multicontext_witness,local_only,local_only,n5|k5|m2|r5|b10,5,2,,5,10,5,,1,0,1,5.3761428689,0.0,,,1,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_845,multicontext_witness,shared_exact,shared_exact,n6|k3|m2|r2|b6,6,2,,3,6,2,,0,0,0,2.3724610489,2.3724610489,,,4,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_846,multicontext_witness,local_only,local_only,n5|k2|m2|r3|b4,5,2,,2,4,3,,1,0,1,1.8769270605,0.0,,,1,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_847,multicontext_witness,mixed_random,mixed_random,n6|k3|m2|r5|b6,6,2,,3,6,5,,0,0,0,4.9254453463,2.4019223071,,,4,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_848,multicontext_witness,shared_exact,shared_exact,n4|k2|m2|r2|b4,4,2,,2,4,2,,1,1,0,0.0,0.0,,,0,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_849,multicontext_witness,shared_exact,shared_exact,n6|k5|m2|r2|b10,6,2,,5,10,2,,1,1,0,0.0,0.0,,,0,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_850,multicontext_witness,mixed_random,mixed_random,n5|k4|m2|r5|b8,5,2,,4,8,5,,0,0,0,4.6511912442,0.0,,,3,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_851,multicontext_witness,local_only,local_only,n7|k4|m2|r5|b8,7,2,,4,8,5,,1,0,1,4.6912409775,0.0,,,1,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_852,multicontext_witness,redundant_measurement,redundant_measurement,n6|k5|m2|r1|b10,6,2,,5,10,1,,0,0,0,4.1833001327,4.1833001327,,,,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_853,multicontext_witness,local_only,local_only,n4|k3|m2|r3|b6,4,2,,3,6,3,,1,0,1,3.3176223906,0.0,,,2,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_854,multicontext_witness,local_only,local_only,n7|k2|m2|r3|b4,7,2,,2,4,3,,1,1,0,0.0,0.0,,,0,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_855,multicontext_witness,redundant_measurement,redundant_measurement,n6|k5|m2|r1|b10,6,2,,5,10,1,,0,0,0,3.6331804249,3.6331804249,,,,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_856,multicontext_witness,local_only,local_only,n5|k4|m2|r5|b8,5,2,,4,8,5,,1,0,1,5.9190087582,0.0,,,1,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_857,multicontext_witness,local_only,local_only,n7|k4|m2|r5|b8,7,2,,4,8,5,,1,0,1,4.297184424,0.0,,,2,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_858,multicontext_witness,mixed_random,mixed_random,n6|k5|m2|r6|b10,6,2,,5,10,6,,0,0,0,5.7595730024,0.0,,,4,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_859,multicontext_witness,shared_exact,shared_exact,n4|k3|m2|r2|b6,4,2,,3,6,2,,0,0,0,3.3086205127,3.3086205127,,,1,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_860,multicontext_witness,mixed_random,mixed_random,n7|k2|m2|r4|b4,7,2,,2,4,4,,0,0,0,5.2604798197,0.9733465272,,,3,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_861,multicontext_witness,local_only,local_only,n6|k2|m2|r3|b4,6,2,,2,4,3,,1,0,1,2.1746565556,0.0,,,1,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_862,multicontext_witness,drift_prone,drift_prone,n5|k2|m2|r3|b4,5,2,,2,4,3,,0,0,0,2.8510893998,2.5724529436,,,4,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_863,multicontext_witness,drift_prone,drift_prone,n5|k4|m2|r5|b8,5,2,,4,8,5,,0,0,0,3.2528055608,0.0,,,4,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_864,multicontext_witness,shared_exact,shared_exact,n7|k2|m2|r2|b4,7,2,,2,4,2,,0,0,0,3.5947696974,3.5947696974,,,,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_865,multicontext_witness,local_only,local_only,n6|k4|m2|r5|b8,6,2,,4,8,5,,1,0,1,4.2531658459,0.0,,,2,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_866,multicontext_witness,shared_exact,shared_exact,n7|k3|m2|r2|b6,7,2,,3,6,2,,0,0,0,3.3699248956,3.3699248956,,,4,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_867,multicontext_witness,mixed_random,mixed_random,n4|k2|m2|r4|b4,4,2,,2,4,4,,0,0,0,4.3683154569,0.0,,,3,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_868,multicontext_witness,local_only,local_only,n7|k5|m2|r6|b10,7,2,,5,10,6,,1,0,1,7.3577185706,0.0,,,1,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_869,multicontext_witness,redundant_measurement,redundant_measurement,n4|k4|m2|r1|b8,4,2,,4,8,1,,0,0,0,3.3499585404,3.3499585404,,,3,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_870,multicontext_witness,shared_exact,shared_exact,n4|k2|m2|r2|b4,4,2,,2,4,2,,1,1,0,0.0,0.0,,,0,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_871,multicontext_witness,drift_prone,drift_prone,n7|k5|m2|r6|b10,7,2,,5,10,6,,0,0,0,5.5704071554,0.4805844098,,,,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_872,multicontext_witness,redundant_measurement,redundant_measurement,n6|k2|m2|r1|b4,6,2,,2,4,1,,0,0,0,5.2662447088,5.2662447088,,,,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_873,multicontext_witness,local_only,local_only,n6|k4|m2|r5|b8,6,2,,4,8,5,,1,0,1,4.1095489513,0.0,,,2,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_874,multicontext_witness,mixed_random,mixed_random,n6|k4|m2|r6|b8,6,2,,4,8,6,,0,0,0,4.3240005256,0.0,,,4,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_875,multicontext_witness,local_only,local_only,n5|k5|m2|r5|b10,5,2,,5,10,5,,1,0,1,5.6937714796,0.0,,,2,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_876,multicontext_witness,mixed_random,mixed_random,n5|k3|m2|r5|b6,5,2,,3,6,5,,0,0,0,3.8077475611,0.0,,,3,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_877,multicontext_witness,drift_prone,drift_prone,n6|k3|m2|r4|b6,6,2,,3,6,4,,0,0,0,0.0929374081,0.0061806613,,,,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_878,multicontext_witness,local_only,local_only,n6|k3|m2|r4|b6,6,2,,3,6,4,,1,0,1,5.4063674112,0.0,,,1,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_879,multicontext_witness,redundant_measurement,redundant_measurement,n5|k5|m2|r1|b10,5,2,,5,10,1,,0,0,0,2.6076809621,2.6076809621,,,3,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_880,multicontext_witness,shared_exact,shared_exact,n6|k4|m2|r2|b8,6,2,,4,8,2,,0,0,0,2.3803698977,2.3803698977,,,4,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_881,multicontext_witness,drift_prone,drift_prone,n6|k2|m2|r3|b4,6,2,,2,4,3,,0,0,0,4.5554791576,2.7029547129,,,,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_882,multicontext_witness,shared_exact,shared_exact,n6|k3|m2|r2|b6,6,2,,3,6,2,,1,1,0,0.0,0.0,,,0,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_883,multicontext_witness,local_only,local_only,n6|k5|m2|r6|b10,6,2,,5,10,6,,1,0,1,4.7912047119,0.0,,,1,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_884,multicontext_witness,mixed_random,mixed_random,n4|k2|m2|r4|b4,4,2,,2,4,4,,0,0,0,2.4673174143,0.0,,,3,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_885,multicontext_witness,mixed_random,mixed_random,n4|k5|m2|r4|b10,4,2,,5,10,4,,0,0,0,4.9981774042,0.0,,,3,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_886,multicontext_witness,shared_exact,shared_exact,n4|k4|m2|r2|b8,4,2,,4,8,2,,1,1,0,0.0,0.0,,,0,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_887,multicontext_witness,local_only,local_only,n5|k2|m2|r3|b4,5,2,,2,4,3,,1,0,1,2.6299856225,0.0,,,1,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_888,multicontext_witness,local_only,local_only,n5|k4|m2|r5|b8,5,2,,4,8,5,,1,0,1,4.5639696911,0.0,,,2,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_889,multicontext_witness,drift_prone,drift_prone,n4|k2|m2|r3|b4,4,2,,2,4,3,,0,0,0,3.0030544806,2.5048046734,,,2,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_890,multicontext_witness,local_only,local_only,n6|k5|m2|r6|b10,6,2,,5,10,6,,1,0,1,3.5877337615,0.0,,,1,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_891,multicontext_witness,shared_exact,shared_exact,n5|k4|m2|r2|b8,5,2,,4,8,2,,0,0,0,1.3242852198,1.3242852198,,,3,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_892,multicontext_witness,shared_exact,shared_exact,n6|k5|m2|r2|b10,6,2,,5,10,2,,1,1,0,0.0,0.0,,,0,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_893,multicontext_witness,shared_exact,shared_exact,n6|k4|m2|r2|b8,6,2,,4,8,2,,0,0,0,3.4012865213,3.4012865213,,,4,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_894,multicontext_witness,redundant_measurement,redundant_measurement,n4|k3|m2|r1|b6,4,2,,3,6,1,,0,0,0,1.5275252317,1.5275252317,,,2,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_895,multicontext_witness,shared_exact,shared_exact,n7|k4|m2|r2|b8,7,2,,4,8,2,,0,0,0,4.3746775165,4.3746775165,,,,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_896,multicontext_witness,local_only,local_only,n5|k4|m2|r5|b8,5,2,,4,8,5,,1,0,1,4.0872270245,0.0,,,2,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_897,multicontext_witness,mixed_random,mixed_random,n7|k5|m2|r7|b10,7,2,,5,10,7,,0,0,0,6.9519502383,0.0,,,,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_898,multicontext_witness,mixed_random,mixed_random,n7|k5|m2|r7|b10,7,2,,5,10,7,,0,0,0,7.0031876407,0.0,,,4,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_899,multicontext_witness,mixed_random,mixed_random,n6|k5|m2|r6|b10,6,2,,5,10,6,,0,0,0,5.569914322,0.0,,,3,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_900,multicontext_witness,local_only,local_only,n6|k2|m2|r3|b4,6,2,,2,4,3,,1,0,1,5.4464359855,0.0,,,2,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_901,multicontext_witness,local_only,local_only,n5|k5|m2|r5|b10,5,2,,5,10,5,,1,0,1,4.770979131,0.0,,,1,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_902,multicontext_witness,mixed_random,mixed_random,n5|k3|m2|r5|b6,5,2,,3,6,5,,0,0,0,4.9527411094,0.0,,,4,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_903,multicontext_witness,shared_exact,shared_exact,n4|k2|m2|r2|b4,4,2,,2,4,2,,0,0,0,4.4312936753,4.4312936753,,,2,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_904,multicontext_witness,shared_exact,shared_exact,n6|k5|m2|r2|b10,6,2,,5,10,2,,0,0,0,4.5277319244,4.5277319244,,,4,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_905,multicontext_witness,local_only,local_only,n6|k3|m2|r4|b6,6,2,,3,6,4,,1,0,1,6.8638973765,0.0,,,2,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_906,multicontext_witness,local_only,local_only,n5|k4|m2|r5|b8,5,2,,4,8,5,,1,0,1,3.3280568631,0.0,,,1,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_907,multicontext_witness,local_only,local_only,n7|k2|m2|r3|b4,7,2,,2,4,3,,1,0,1,3.8937363054,0.0,,,1,,,,,,,PROVED ON SUPPORTED FAMILY,context-indexed supported family
deep_908,multicontext_witness,mixed_random,mixed_random,n5|k4|m2|r5|b8,5,2,,4,8,5,,0,0,0,4.4817137514,0.0,,,3,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_909,multicontext_witness,mixed_random,mixed_random,n5|k3|m2|r5|b6,5,2,,3,6,5,,0,0,0,4.7759489109,0.0,,,3,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_910,multicontext_witness,shared_exact,shared_exact,n7|k2|m2|r2|b4,7,2,,2,4,2,,0,0,0,2.6603713571,2.6603713571,,,,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_911,multicontext_witness,mixed_random,mixed_random,n6|k4|m2|r6|b8,6,2,,4,8,6,,0,0,0,4.3786313169,0.0,,,3,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_912,multicontext_witness,redundant_measurement,redundant_measurement,n6|k4|m2|r1|b8,6,2,,4,8,1,,0,0,0,5.7763887219,5.7763887219,,,,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
deep_913,multicontext_witness,mixed_random,mixed_random,n5|k2|m2|r4|b4,5,2,,2,4,4,,0,0,0,5.6660734744,0.579324122,,,4,,,,,,,VALIDATED / NUMERICAL ONLY,context-indexed supported family
