witness_id,witness_type,class_name,role,theorem_target,status,n,p,q,k,total_budget,stack_rank,amount_signature,local_exact_all,invariant_exact,agreement_exact,cid,free_threshold,library_defect,library_rank_gain,restricted_found,restricted_rows,notes
pw_103,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,7,2,1,4,8,5,n7|p2|q1|k4|b8,1,0,0,4.893472632021035,1,0,7,1,1,same amount signature fail branch
pw_104,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,7,2,1,4,8,5,n7|p2|q1|k4|b8,1,0,0,4.893472632021035,1,0,7,1,1,local exact/global fail repaired by free shared augmentation
pw_105,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,7,2,1,4,8,5,n7|p2|q1|k4|b8,1,0,0,4.893472632021035,1,0,7,1,1,descriptor-only fails; compatibility lift gives defect certificate
pw_106,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,7,2,1,4,8,2,n7|p2|q1|k4|b8,1,1,1,2.808666774861361e-15,0,0,3,1,0,same amount signature exact branch
pw_107,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,7,2,1,4,8,5,n7|p2|q1|k4|b8,1,0,0,4.937235620460314,1,0,7,1,2,same amount signature fail branch
pw_108,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,7,2,1,4,8,5,n7|p2|q1|k4|b8,1,0,0,4.937235620460314,1,0,7,1,2,local exact/global fail repaired by free shared augmentation
pw_109,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,7,2,1,4,8,5,n7|p2|q1|k4|b8,1,0,0,4.937235620460314,1,0,7,1,2,descriptor-only fails; compatibility lift gives defect certificate
pw_110,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,8,2,1,4,8,2,n8|p2|q1|k4|b8,1,1,1,6.373879244140267e-15,0,0,3,1,0,same amount signature exact branch
pw_111,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,8,2,1,4,8,5,n8|p2|q1|k4|b8,1,0,0,4.846323145364497,1,0,8,1,2,same amount signature fail branch
pw_112,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,8,2,1,4,8,5,n8|p2|q1|k4|b8,1,0,0,4.846323145364497,1,0,8,1,2,local exact/global fail repaired by free shared augmentation
pw_113,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,8,2,1,4,8,5,n8|p2|q1|k4|b8,1,0,0,4.846323145364497,1,0,8,1,2,descriptor-only fails; compatibility lift gives defect certificate
pw_114,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,7,2,1,2,4,2,n7|p2|q1|k2|b4,1,1,1,1.5543122344752192e-15,0,0,3,1,0,same amount signature exact branch
pw_115,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,7,2,1,2,4,3,n7|p2|q1|k2|b4,1,0,0,3.52990409148709,1,0,6,1,1,same amount signature fail branch
pw_116,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,7,2,1,2,4,3,n7|p2|q1|k2|b4,1,0,0,3.52990409148709,1,0,6,1,1,local exact/global fail repaired by free shared augmentation
pw_117,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,7,2,1,2,4,3,n7|p2|q1|k2|b4,1,0,0,3.52990409148709,1,0,6,1,1,descriptor-only fails; compatibility lift gives defect certificate
pw_118,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,9,2,1,4,8,2,n9|p2|q1|k4|b8,1,1,1,1.0271813183333813e-14,0,0,3,1,0,same amount signature exact branch
pw_119,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,9,2,1,4,8,5,n9|p2|q1|k4|b8,1,0,0,5.546010792616132,1,0,8,1,2,same amount signature fail branch
pw_120,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,9,2,1,4,8,5,n9|p2|q1|k4|b8,1,0,0,5.546010792616132,1,0,8,1,2,local exact/global fail repaired by free shared augmentation
pw_121,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,9,2,1,4,8,5,n9|p2|q1|k4|b8,1,0,0,5.546010792616132,1,0,8,1,2,descriptor-only fails; compatibility lift gives defect certificate
pw_122,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,8,2,1,4,8,2,n8|p2|q1|k4|b8,1,1,1,2.3498992183808826e-15,0,0,3,1,0,same amount signature exact branch
pw_123,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,8,2,1,4,8,5,n8|p2|q1|k4|b8,1,0,0,5.848790955830172,1,0,8,1,2,same amount signature fail branch
pw_124,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,8,2,1,4,8,5,n8|p2|q1|k4|b8,1,0,0,5.848790955830172,1,0,8,1,2,local exact/global fail repaired by free shared augmentation
pw_125,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,8,2,1,4,8,5,n8|p2|q1|k4|b8,1,0,0,5.848790955830172,1,0,8,1,2,descriptor-only fails; compatibility lift gives defect certificate
pw_126,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,9,2,1,4,8,2,n9|p2|q1|k4|b8,1,1,1,4.463041323674983e-15,0,0,3,1,0,same amount signature exact branch
pw_127,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,9,2,1,4,8,5,n9|p2|q1|k4|b8,1,0,0,6.45661641865441,1,0,8,1,2,same amount signature fail branch
pw_128,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,9,2,1,4,8,5,n9|p2|q1|k4|b8,1,0,0,6.45661641865441,1,0,8,1,2,local exact/global fail repaired by free shared augmentation
pw_129,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,9,2,1,4,8,5,n9|p2|q1|k4|b8,1,0,0,6.45661641865441,1,0,8,1,2,descriptor-only fails; compatibility lift gives defect certificate
pw_130,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,9,2,1,4,8,2,n9|p2|q1|k4|b8,1,1,1,3.352800008858181e-15,0,0,3,1,0,same amount signature exact branch
pw_131,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,9,2,1,4,8,5,n9|p2|q1|k4|b8,1,0,0,6.202148070950487,1,0,8,1,2,same amount signature fail branch
pw_132,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,9,2,1,4,8,5,n9|p2|q1|k4|b8,1,0,0,6.202148070950487,1,0,8,1,2,local exact/global fail repaired by free shared augmentation
pw_133,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,9,2,1,4,8,5,n9|p2|q1|k4|b8,1,0,0,6.202148070950487,1,0,8,1,2,descriptor-only fails; compatibility lift gives defect certificate
pw_134,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,6,2,1,4,8,2,n6|p2|q1|k4|b8,1,1,1,5.2357345670335654e-15,0,0,3,1,0,same amount signature exact branch
pw_135,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,6,2,1,4,8,5,n6|p2|q1|k4|b8,1,0,0,4.544189147128165,1,0,6,1,2,same amount signature fail branch
pw_136,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,6,2,1,4,8,5,n6|p2|q1|k4|b8,1,0,0,4.544189147128165,1,0,6,1,2,local exact/global fail repaired by free shared augmentation
pw_137,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,6,2,1,4,8,5,n6|p2|q1|k4|b8,1,0,0,4.544189147128165,1,0,6,1,2,descriptor-only fails; compatibility lift gives defect certificate
pw_138,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,6,2,1,3,6,2,n6|p2|q1|k3|b6,1,1,1,1.2817187035862264e-14,0,0,3,1,0,same amount signature exact branch
pw_139,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,6,2,1,3,6,4,n6|p2|q1|k3|b6,1,0,0,5.008834613298892,1,0,6,1,2,same amount signature fail branch
pw_140,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,6,2,1,3,6,4,n6|p2|q1|k3|b6,1,0,0,5.008834613298892,1,0,6,1,2,local exact/global fail repaired by free shared augmentation
pw_141,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,6,2,1,3,6,4,n6|p2|q1|k3|b6,1,0,0,5.008834613298892,1,0,6,1,2,descriptor-only fails; compatibility lift gives defect certificate
pw_142,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,7,2,1,3,6,2,n7|p2|q1|k3|b6,1,1,1,7.806375915130091e-15,0,0,3,1,0,same amount signature exact branch
pw_143,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,7,2,1,3,6,4,n7|p2|q1|k3|b6,1,0,0,4.172220857007974,1,0,7,1,1,same amount signature fail branch
pw_144,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,7,2,1,3,6,4,n7|p2|q1|k3|b6,1,0,0,4.172220857007974,1,0,7,1,1,local exact/global fail repaired by free shared augmentation
pw_145,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,7,2,1,3,6,4,n7|p2|q1|k3|b6,1,0,0,4.172220857007974,1,0,7,1,1,descriptor-only fails; compatibility lift gives defect certificate
pw_146,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,8,2,1,4,8,2,n8|p2|q1|k4|b8,1,1,1,9.368072144568357e-15,0,0,3,1,0,same amount signature exact branch
pw_147,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,8,2,1,4,8,5,n8|p2|q1|k4|b8,1,0,0,6.225964047189022,1,0,8,1,1,same amount signature fail branch
pw_148,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,8,2,1,4,8,5,n8|p2|q1|k4|b8,1,0,0,6.225964047189022,1,0,8,1,1,local exact/global fail repaired by free shared augmentation
pw_149,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,8,2,1,4,8,5,n8|p2|q1|k4|b8,1,0,0,6.225964047189022,1,0,8,1,1,descriptor-only fails; compatibility lift gives defect certificate
pw_150,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,6,2,1,4,8,2,n6|p2|q1|k4|b8,1,1,1,2.2121037052315357e-15,0,0,3,1,0,same amount signature exact branch
pw_151,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,6,2,1,4,8,5,n6|p2|q1|k4|b8,1,0,0,3.7542443824109393,1,0,6,1,1,same amount signature fail branch
pw_152,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,6,2,1,4,8,5,n6|p2|q1|k4|b8,1,0,0,3.7542443824109393,1,0,6,1,1,local exact/global fail repaired by free shared augmentation
pw_153,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,6,2,1,4,8,5,n6|p2|q1|k4|b8,1,0,0,3.7542443824109393,1,0,6,1,1,descriptor-only fails; compatibility lift gives defect certificate
pw_154,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,7,2,1,2,4,2,n7|p2|q1|k2|b4,1,1,1,1.0175362097255202e-15,0,0,3,1,0,same amount signature exact branch
pw_155,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,7,2,1,2,4,3,n7|p2|q1|k2|b4,1,0,0,3.719256083986983,1,0,6,1,2,same amount signature fail branch
pw_156,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,7,2,1,2,4,3,n7|p2|q1|k2|b4,1,0,0,3.719256083986983,1,0,6,1,2,local exact/global fail repaired by free shared augmentation
pw_157,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,7,2,1,2,4,3,n7|p2|q1|k2|b4,1,0,0,3.719256083986983,1,0,6,1,2,descriptor-only fails; compatibility lift gives defect certificate
pw_158,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,6,2,1,3,6,2,n6|p2|q1|k3|b6,1,1,1,7.601582815929793e-15,0,0,3,1,0,same amount signature exact branch
pw_159,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,6,2,1,3,6,4,n6|p2|q1|k3|b6,1,0,0,2.1358569114874446,1,0,6,1,2,same amount signature fail branch
pw_160,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,6,2,1,3,6,4,n6|p2|q1|k3|b6,1,0,0,2.1358569114874446,1,0,6,1,2,local exact/global fail repaired by free shared augmentation
pw_161,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,6,2,1,3,6,4,n6|p2|q1|k3|b6,1,0,0,2.1358569114874446,1,0,6,1,2,descriptor-only fails; compatibility lift gives defect certificate
pw_162,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,6,2,1,2,4,2,n6|p2|q1|k2|b4,1,1,1,4.9848890172662694e-15,0,0,3,1,0,same amount signature exact branch
pw_163,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,6,2,1,2,4,3,n6|p2|q1|k2|b4,1,0,0,1.7992266640639567,1,0,6,1,1,same amount signature fail branch
pw_164,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,6,2,1,2,4,3,n6|p2|q1|k2|b4,1,0,0,1.7992266640639567,1,0,6,1,1,local exact/global fail repaired by free shared augmentation
pw_165,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,6,2,1,2,4,3,n6|p2|q1|k2|b4,1,0,0,1.7992266640639567,1,0,6,1,1,descriptor-only fails; compatibility lift gives defect certificate
pw_166,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,8,2,1,3,6,2,n8|p2|q1|k3|b6,1,1,1,3.756755865433588e-15,0,0,3,1,0,same amount signature exact branch
pw_167,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,8,2,1,3,6,4,n8|p2|q1|k3|b6,1,0,0,3.6734040124392853,1,0,7,1,1,same amount signature fail branch
pw_168,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,8,2,1,3,6,4,n8|p2|q1|k3|b6,1,0,0,3.6734040124392853,1,0,7,1,1,local exact/global fail repaired by free shared augmentation
pw_169,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,8,2,1,3,6,4,n8|p2|q1|k3|b6,1,0,0,3.6734040124392853,1,0,7,1,1,descriptor-only fails; compatibility lift gives defect certificate
pw_170,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,7,2,1,3,6,2,n7|p2|q1|k3|b6,1,1,1,3.3820826609804605e-15,0,0,3,1,0,same amount signature exact branch
pw_171,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,7,2,1,3,6,4,n7|p2|q1|k3|b6,1,0,0,3.7318286270388445,1,0,7,1,2,same amount signature fail branch
pw_172,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,7,2,1,3,6,4,n7|p2|q1|k3|b6,1,0,0,3.7318286270388445,1,0,7,1,2,local exact/global fail repaired by free shared augmentation
pw_173,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,7,2,1,3,6,4,n7|p2|q1|k3|b6,1,0,0,3.7318286270388445,1,0,7,1,2,descriptor-only fails; compatibility lift gives defect certificate
pw_174,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,7,2,1,3,6,2,n7|p2|q1|k3|b6,1,1,1,2.3914935841127266e-15,0,0,3,1,0,same amount signature exact branch
pw_175,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,7,2,1,3,6,4,n7|p2|q1|k3|b6,1,0,0,2.9288770937055526,1,0,7,1,1,same amount signature fail branch
pw_176,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,7,2,1,3,6,4,n7|p2|q1|k3|b6,1,0,0,2.9288770937055526,1,0,7,1,1,local exact/global fail repaired by free shared augmentation
pw_177,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,7,2,1,3,6,4,n7|p2|q1|k3|b6,1,0,0,2.9288770937055526,1,0,7,1,1,descriptor-only fails; compatibility lift gives defect certificate
pw_178,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,6,2,1,3,6,2,n6|p2|q1|k3|b6,1,1,1,1.7763568394002505e-15,0,0,3,1,0,same amount signature exact branch
pw_179,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,6,2,1,3,6,4,n6|p2|q1|k3|b6,1,0,0,4.148171368460424,1,0,6,1,1,same amount signature fail branch
pw_180,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,6,2,1,3,6,4,n6|p2|q1|k3|b6,1,0,0,4.148171368460424,1,0,6,1,1,local exact/global fail repaired by free shared augmentation
pw_181,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,6,2,1,3,6,4,n6|p2|q1|k3|b6,1,0,0,4.148171368460424,1,0,6,1,1,descriptor-only fails; compatibility lift gives defect certificate
pw_182,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,6,2,1,3,6,2,n6|p2|q1|k3|b6,1,1,1,1.0877919644084146e-15,0,0,3,1,0,same amount signature exact branch
pw_183,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,6,2,1,3,6,4,n6|p2|q1|k3|b6,1,0,0,5.928605355580942,1,0,6,1,1,same amount signature fail branch
pw_184,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,6,2,1,3,6,4,n6|p2|q1|k3|b6,1,0,0,5.928605355580942,1,0,6,1,1,local exact/global fail repaired by free shared augmentation
pw_185,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,6,2,1,3,6,4,n6|p2|q1|k3|b6,1,0,0,5.928605355580942,1,0,6,1,1,descriptor-only fails; compatibility lift gives defect certificate
pw_186,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,6,2,1,2,4,2,n6|p2|q1|k2|b4,1,1,1,2.673771110915334e-15,0,0,3,1,0,same amount signature exact branch
pw_187,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,6,2,1,2,4,3,n6|p2|q1|k2|b4,1,0,0,6.431750655931759,1,0,6,1,2,same amount signature fail branch
pw_188,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,6,2,1,2,4,3,n6|p2|q1|k2|b4,1,0,0,6.431750655931759,1,0,6,1,2,local exact/global fail repaired by free shared augmentation
pw_189,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,6,2,1,2,4,3,n6|p2|q1|k2|b4,1,0,0,6.431750655931759,1,0,6,1,2,descriptor-only fails; compatibility lift gives defect certificate
pw_190,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,7,2,1,4,8,2,n7|p2|q1|k4|b8,1,1,1,1.7763568394002505e-15,0,0,3,1,0,same amount signature exact branch
pw_191,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,7,2,1,4,8,5,n7|p2|q1|k4|b8,1,0,0,4.611115375236571,1,0,7,1,2,same amount signature fail branch
pw_192,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,7,2,1,4,8,5,n7|p2|q1|k4|b8,1,0,0,4.611115375236571,1,0,7,1,2,local exact/global fail repaired by free shared augmentation
pw_193,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,7,2,1,4,8,5,n7|p2|q1|k4|b8,1,0,0,4.611115375236571,1,0,7,1,2,descriptor-only fails; compatibility lift gives defect certificate
pw_194,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,6,2,1,3,6,2,n6|p2|q1|k3|b6,1,1,1,1.7342238036525468e-15,0,0,3,1,0,same amount signature exact branch
pw_195,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,6,2,1,3,6,4,n6|p2|q1|k3|b6,1,0,0,3.4172812461441566,1,0,6,1,1,same amount signature fail branch
pw_196,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,6,2,1,3,6,4,n6|p2|q1|k3|b6,1,0,0,3.4172812461441566,1,0,6,1,1,local exact/global fail repaired by free shared augmentation
pw_197,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,6,2,1,3,6,4,n6|p2|q1|k3|b6,1,0,0,3.4172812461441566,1,0,6,1,1,descriptor-only fails; compatibility lift gives defect certificate
pw_198,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,7,2,1,3,6,2,n7|p2|q1|k3|b6,1,1,1,2.560743305106871e-15,0,0,3,1,0,same amount signature exact branch
pw_199,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,7,2,1,3,6,4,n7|p2|q1|k3|b6,1,0,0,4.440976090464219,1,0,7,1,2,same amount signature fail branch
pw_200,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,7,2,1,3,6,4,n7|p2|q1|k3|b6,1,0,0,4.440976090464219,1,0,7,1,2,local exact/global fail repaired by free shared augmentation
pw_201,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,7,2,1,3,6,4,n7|p2|q1|k3|b6,1,0,0,4.440976090464219,1,0,7,1,2,descriptor-only fails; compatibility lift gives defect certificate
pw_202,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,6,2,1,4,8,2,n6|p2|q1|k4|b8,1,1,1,3.66205343881779e-15,0,0,3,1,0,same amount signature exact branch
pw_203,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,6,2,1,4,8,5,n6|p2|q1|k4|b8,1,0,0,5.281855632734709,1,0,6,1,2,same amount signature fail branch
pw_204,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,6,2,1,4,8,5,n6|p2|q1|k4|b8,1,0,0,5.281855632734709,1,0,6,1,2,local exact/global fail repaired by free shared augmentation
